"energy","valence","Count"
0.721,0.341,7
0.722,0.629,7
0.724,0.31,7
0.725,0.167,7
0.725,0.874,7
0.725,0.961,7
0.726,0.536,7
0.727,0.746,7
0.728,0.148,7
0.728,0.213,7
0.728,0.794,7
0.729,0.961,7
0.73,0.36,7
0.73,0.509,7
0.731,0.695,7
0.732,0.345,7
0.732,0.354,7
0.732,0.525,7
0.734,0.369,7
0.734,0.503,7
0.734,0.627,7
0.735,0.249,7
0.736,0.423,7
0.738,0.348,7
0.741,0.642,7
0.742,0.198,7
0.743,0.313,7
0.744,0.529,7
0.745,0.501,7
0.746,0.242,7
0.747,0.35,7
0.748,0.585,7
0.748,0.614,7
0.749,0.612,7
0.749,0.693,7
0.749,0.743,7
0.75,0.35,7
0.75,0.637,7
0.751,0.5,7
0.751,0.761,7
0.752,0.875,7
0.753,0.623,7
0.754,0.859,7
0.755,0.492,7
0.756,0.648,7
0.757,0.568,7
0.757,0.736,7
0.759,0.479,7
0.759,0.864,7
0.76,0.225,7
0.762,0.576,7
0.762,0.856,7
0.763,0.332,7
0.765,0.548,7
0.766,0.271,7
0.771,0.841,7
0.774,0.66,7
0.776,0.626,7
0.778,0.697,7
0.778,0.84,7
0.778,0.856,7
0.779,0.702,7
0.782,0.746,7
0.782,0.836,7
0.784,0.418,7
0.784,0.929,7
0.786,0.475,7
0.789,0.658,7
0.793,0.868,7
0.794,0.649,7
0.794,0.808,7
0.796,0.545,7
0.796,0.587,7
0.796,0.735,7
0.799,0.299,7
0.8,0.436,7
0.801,0.428,7
0.801,0.73,7
0.802,0.844,7
0.805,0.784,7
0.806,0.478,7
0.807,0.579,7
0.808,0.559,7
0.809,0.568,7
0.81,0.315,7
0.81,0.774,7
0.812,0.625,7
0.812,0.971,7
0.813,0.693,7
0.814,0.595,7
0.815,0.698,7
0.817,0.639,7
0.818,0.941,7
0.82,0.331,7
0.821,0.181,7
0.822,0.304,7
0.823,0.534,7
0.823,0.908,7
0.824,0.541,7
0.824,0.93,7
0.828,0.659,7
0.829,0.333,7
0.829,0.606,7
0.829,0.916,7
0.831,0.704,7
0.831,0.787,7
0.832,0.932,7
0.834,0.516,7
0.835,0.408,7
0.839,0.795,7
0.841,0.526,7
0.842,0.807,7
0.843,0.583,7
0.843,0.67,7
0.843,0.96,7
0.844,0.475,7
0.846,0.938,7
0.847,0.524,7
0.847,0.794,7
0.848,0.689,7
0.849,0.691,7
0.85,0.518,7
0.853,0.559,7
0.854,0.371,7
0.857,0.928,7
0.858,0.446,7
0.858,0.674,7
0.862,0.398,7
0.863,0.448,7
0.863,0.609,7
0.864,0.959,7
0.875,0.839,7
0.881,0.911,7
0.885,0.771,7
0.885,0.846,7
0.893,0.13,7
0.899,0.664,7
0.9,0.861,7
0.902,0.457,7
0.903,0.775,7
0.904,0.788,7
0.905,0.94,7
0.907,0.33,7
0.911,0.952,7
0.911,0.972,7
0.913,0.145,7
0.915,0.566,7
0.917,0.313,7
0.918,0.846,7
0.919,0.617,7
0.922,0.687,7
0.926,0.86,7
0.933,0.745,7
0.934,0.58,7
0.934,0.608,7
0.934,0.964,7
0.937,0.818,7
0.94,0.701,7
0.951,0.57,7
0.958,0.913,7
0.962,0.841,7
0.971,0.967,7
0.988,0.699,7
0.171,0.247,6
0.173,0.632,6
0.186,0.223,6
0.193,0.551,6
0.196,0.285,6
0.226,0.779,6
0.228,0.147,6
0.233,0.58,6
0.252,0.498,6
0.257,0.318,6
0.265,0.153,6
0.299,0.565,6
0.315,0.475,6
0.332,0.654,6
0.364,0.0604,6
0.375,0.0755,6
0.375,0.27,6
0.38,0.86,6
0.395,0.226,6
0.4,0.054,6
0.4,0.199,6
0.402,0.327,6
0.405,0.276,6
0.408,0.222,6
0.413,0.34,6
0.421,0.107,6
0.421,0.2,6
0.425,0.186,6
0.425,0.469,6
0.432,0.398,6
0.434,0.416,6
0.444,0.17,6
0.452,0.388,6
0.466,0.14,6
0.469,0.228,6
0.469,0.344,6
0.471,0.44,6
0.475,0.516,6
0.476,0.166,6
0.478,0.0922,6
0.478,0.312,6
0.488,0.373,6
0.49,0.365,6
0.492,0.178,6
0.492,0.574,6
0.493,0.223,6
0.494,0.392,6
0.496,0.525,6
0.498,0.603,6
0.5,0.62,6
0.501,0.962,6
0.51,0.182,6
0.512,0.245,6
0.515,0.301,6
0.516,0.167,6
0.521,0.459,6
0.523,0.472,6
0.527,0.309,6
0.53,0.688,6
0.536,0.428,6
0.537,0.347,6
0.537,0.736,6
0.544,0.396,6
0.544,0.535,6
0.545,0.444,6
0.547,0.0611,6
0.548,0.167,6
0.551,0.349,6
0.554,0.432,6
0.555,0.142,6
0.556,0.63,6
0.558,0.698,6
0.559,0.433,6
0.559,0.948,6
0.562,0.31,6
0.562,0.814,6
0.564,0.516,6
0.565,0.278,6
0.567,0.817,6
0.57,0.65,6
0.571,0.42,6
0.574,0.208,6
0.576,0.166,6
0.578,0.363,6
0.578,0.406,6
0.581,0.748,6
0.583,0.282,6
0.584,0.311,6
0.586,0.533,6
0.588,0.741,6
0.589,0.464,6
0.589,0.676,6
0.59,0.72,6
0.591,0.382,6
0.593,0.319,6
0.594,0.928,6
0.596,0.376,6
0.596,0.781,6
0.597,0.252,6
0.598,0.541,6
0.598,0.807,6
0.599,0.441,6
0.6,0.961,6
0.602,0.293,6
0.603,0.274,6
0.609,0.253,6
0.609,0.928,6
0.611,0.314,6
0.612,0.23,6
0.613,0.798,6
0.616,0.719,6
0.617,0.681,6
0.625,0.151,6
0.626,0.789,6
0.627,0.446,6
0.628,0.0654,6
0.628,0.531,6
0.629,0.258,6
0.629,0.824,6
0.63,0.643,6
0.631,0.31,6
0.631,0.657,6
0.634,0.489,6
0.634,0.821,6
0.635,0.569,6
0.636,0.337,6
0.636,0.913,6
0.637,0.217,6
0.638,0.522,6
0.64,0.637,6
0.641,0.468,6
0.644,0.518,6
0.645,0.257,6
0.645,0.592,6
0.647,0.663,6
0.65,0.161,6
0.653,0.269,6
0.654,0.427,6
0.656,0.646,6
0.657,0.636,6
0.661,0.214,6
0.661,0.788,6
0.662,0.167,6
0.662,0.284,6
0.662,0.476,6
0.662,0.878,6
0.663,0.523,6
0.664,0.224,6
0.664,0.656,6
0.665,0.501,6
0.666,0.469,6
0.668,0.34,6
0.668,0.531,6
0.668,0.897,6
0.67,0.481,6
0.671,0.851,6
0.671,0.89,6
0.672,0.601,6
0.673,0.485,6
0.673,0.684,6
0.675,0.275,6
0.675,0.369,6
0.675,0.52,6
0.676,0.263,6
0.677,0.222,6
0.677,0.743,6
0.678,0.162,6
0.678,0.22,6
0.678,0.312,6
0.679,0.581,6
0.679,0.591,6
0.681,0.478,6
0.681,0.896,6
0.682,0.463,6
0.682,0.519,6
0.683,0.655,6
0.683,0.664,6
0.684,0.711,6
0.687,0.887,6
0.688,0.198,6
0.69,0.221,6
0.69,0.701,6
0.692,0.417,6
0.692,0.687,6
0.695,0.791,6
0.696,0.443,6
0.699,0.285,6
0.699,0.54,6
0.699,0.598,6
0.701,0.443,6
0.701,0.565,6
0.701,0.682,6
0.704,0.285,6
0.704,0.379,6
0.704,0.514,6
0.704,0.885,6
0.706,0.383,6
0.708,0.8,6
0.708,0.833,6
0.711,0.805,6
0.711,0.905,6
0.713,0.969,6
0.716,0.664,6
0.716,0.742,6
0.717,0.41,6
0.717,0.484,6
0.717,0.617,6
0.719,0.151,6
0.719,0.469,6
0.721,0.219,6
0.722,0.978,6
0.723,0.793,6
0.724,0.361,6
0.725,0.572,6
0.725,0.822,6
0.728,0.274,6
0.728,0.694,6
0.73,0.667,6
0.73,0.802,6
0.73,0.854,6
0.731,0.414,6
0.731,0.615,6
0.732,0.318,6
0.733,0.533,6
0.734,0.461,6
0.735,0.195,6
0.737,0.454,6
0.737,0.538,6
0.739,0.965,6
0.74,0.231,6
0.74,0.83,6
0.74,0.907,6
0.741,0.195,6
0.741,0.5,6
0.741,0.898,6
0.743,0.192,6
0.744,0.25,6
0.744,0.332,6
0.745,0.524,6
0.745,0.692,6
0.746,0.154,6
0.746,0.343,6
0.746,0.477,6
0.747,0.373,6
0.748,0.715,6
0.749,0.961,6
0.75,0.431,6
0.752,0.681,6
0.753,0.284,6
0.754,0.648,6
0.758,0.412,6
0.758,0.456,6
0.758,0.965,6
0.76,0.845,6
0.764,0.54,6
0.764,0.973,6
0.769,0.472,6
0.773,0.769,6
0.776,0.765,6
0.778,0.278,6
0.781,0.546,6
0.783,0.454,6
0.786,0.641,6
0.787,0.746,6
0.788,0.574,6
0.788,0.939,6
0.79,0.499,6
0.791,0.43,6
0.792,0.264,6
0.792,0.545,6
0.793,0.701,6
0.793,0.839,6
0.794,0.111,6
0.795,0.798,6
0.796,0.699,6
0.8,0.664,6
0.802,0.577,6
0.802,0.937,6
0.805,0.449,6
0.806,0.621,6
0.808,0.627,6
0.809,0.553,6
0.81,0.601,6
0.815,0.78,6
0.821,0.2,6
0.822,0.821,6
0.824,0.545,6
0.826,0.383,6
0.827,0.645,6
0.829,0.326,6
0.829,0.537,6
0.832,0.676,6
0.834,0.153,6
0.836,0.724,6
0.839,0.708,6
0.842,0.46,6
0.842,0.539,6
0.844,0.823,6
0.85,0.798,6
0.853,0.743,6
0.854,0.884,6
0.855,0.677,6
0.858,0.523,6
0.862,0.146,6
0.865,0.685,6
0.866,0.619,6
0.868,0.726,6
0.869,0.82,6
0.87,0.409,6
0.872,0.315,6
0.872,0.743,6
0.873,0.415,6
0.873,0.63,6
0.873,0.891,6
0.88,0.333,6
0.881,0.197,6
0.881,0.275,6
0.885,0.725,6
0.886,0.866,6
0.897,0.742,6
0.906,0.859,6
0.937,0.985,6
0.938,0.401,6
0.943,0.696,6
0.948,0.939,6
0.955,0.746,6
0.0415,0.507,5
0.0664,0.2,5
0.0776,0.522,5
0.121,0.198,5
0.191,0.506,5
0.197,0.541,5
0.204,0.688,5
0.232,0.824,5
0.245,0.283,5
0.245,0.368,5
0.26,0.37,5
0.273,0.0482,5
0.282,0.223,5
0.291,0.725,5
0.295,0.351,5
0.303,0.378,5
0.31,0.071,5
0.314,0.226,5
0.332,0.343,5
0.334,0.412,5
0.337,0.785,5
0.344,0.548,5
0.346,0.259,5
0.346,0.284,5
0.356,0.775,5
0.358,0.365,5
0.369,0.733,5
0.372,0.342,5
0.372,0.62,5
0.376,0.326,5
0.377,0.172,5
0.378,0.569,5
0.396,0.195,5
0.399,0.376,5
0.407,0.25,5
0.408,0.194,5
0.408,0.408,5
0.415,0.298,5
0.416,0.497,5
0.421,0.159,5
0.426,0.402,5
0.427,0.538,5
0.427,0.79,5
0.428,0.708,5
0.429,0.388,5
0.431,0.577,5
0.432,0.765,5
0.434,0.127,5
0.436,0.962,5
0.444,0.166,5
0.445,0.591,5
0.446,0.405,5
0.446,0.725,5
0.448,0.189,5
0.449,0.13,5
0.449,0.446,5
0.449,0.57,5
0.454,0.699,5
0.455,0.282,5
0.455,0.594,5
0.457,0.26,5
0.458,0.35,5
0.462,0.25,5
0.464,0.289,5
0.466,0.693,5
0.472,0.663,5
0.475,0.0349,5
0.483,0.31,5
0.484,0.682,5
0.486,0.359,5
0.488,0.687,5
0.495,0.391,5
0.496,0.311,5
0.496,0.885,5
0.498,0.252,5
0.498,0.345,5
0.5,0.336,5
0.502,0.836,5
0.505,0.547,5
0.505,0.925,5
0.506,0.323,5
0.506,0.326,5
0.507,0.676,5
0.509,0.131,5
0.509,0.301,5
0.509,0.579,5
0.511,0.199,5
0.511,0.532,5
0.514,0.238,5
0.517,0.08,5
0.517,0.243,5
0.517,0.297,5
0.517,0.446,5
0.519,0.608,5
0.522,0.751,5
0.524,0.305,5
0.525,0.4,5
0.527,0.753,5
0.528,0.476,5
0.532,0.225,5
0.533,0.349,5
0.536,0.606,5
0.537,0.221,5
0.539,0.684,5
0.542,0.313,5
0.544,0.307,5
0.545,0.432,5
0.545,0.637,5
0.547,0.482,5
0.548,0.443,5
0.549,0.344,5
0.55,0.279,5
0.551,0.406,5
0.553,0.397,5
0.558,0.247,5
0.559,0.17,5
0.56,0.549,5
0.561,0.947,5
0.563,0.238,5
0.566,0.795,5
0.568,0.609,5
0.572,0.976,5
0.575,0.791,5
0.576,0.171,5
0.578,0.367,5
0.578,0.378,5
0.578,0.476,5
0.578,0.555,5
0.579,0.38,5
0.583,0.226,5
0.584,0.55,5
0.587,0.714,5
0.588,0.193,5
0.589,0.457,5
0.59,0.384,5
0.59,0.663,5
0.592,0.31,5
0.592,0.552,5
0.592,0.92,5
0.593,0.141,5
0.594,0.428,5
0.594,0.655,5
0.594,0.732,5
0.597,0.0736,5
0.601,0.581,5
0.601,0.902,5
0.604,0.55,5
0.607,0.261,5
0.61,0.105,5
0.611,0.162,5
0.612,0.636,5
0.614,0.688,5
0.616,0.136,5
0.616,0.44,5
0.617,0.716,5
0.618,0.478,5
0.62,0.764,5
0.621,0.421,5
0.622,0.604,5
0.624,0.503,5
0.624,0.529,5
0.624,0.573,5
0.625,0.831,5
0.626,0.508,5
0.629,0.337,5
0.63,0.632,5
0.631,0.964,5
0.635,0.304,5
0.635,0.38,5
0.636,0.318,5
0.637,0.432,5
0.638,0.54,5
0.638,0.676,5
0.639,0.603,5
0.64,0.249,5
0.64,0.476,5
0.641,0.51,5
0.642,0.126,5
0.643,0.13,5
0.643,0.41,5
0.643,0.465,5
0.643,0.752,5
0.644,0.401,5
0.644,0.418,5
0.645,0.841,5
0.649,0.106,5
0.649,0.303,5
0.649,0.482,5
0.651,0.262,5
0.652,0.268,5
0.652,0.551,5
0.652,0.806,5
0.652,0.905,5
0.653,0.601,5
0.655,0.431,5
0.656,0.441,5
0.66,0.418,5
0.661,0.188,5
0.662,0.806,5
0.663,0.663,5
0.665,0.428,5
0.665,0.645,5
0.666,0.968,5
0.667,0.258,5
0.667,0.868,5
0.668,0.236,5
0.669,0.293,5
0.67,0.199,5
0.67,0.309,5
0.67,0.427,5
0.672,0.705,5
0.674,0.473,5
0.674,0.922,5
0.676,0.441,5
0.676,0.613,5
0.676,0.672,5
0.677,0.672,5
0.678,0.63,5
0.678,0.83,5
0.681,0.331,5
0.681,0.485,5
0.681,0.604,5
0.683,0.0334,5
0.684,0.34,5
0.684,0.406,5
0.684,0.639,5
0.686,0.599,5
0.686,0.666,5
0.687,0.857,5
0.689,0.304,5
0.69,0.565,5
0.692,0.587,5
0.695,0.275,5
0.695,0.435,5
0.695,0.822,5
0.696,0.728,5
0.697,0.402,5
0.698,0.271,5
0.7,0.551,5
0.701,0.378,5
0.702,0.44,5
0.704,0.229,5
0.704,0.263,5
0.704,0.418,5
0.704,0.725,5
0.705,0.865,5
0.705,0.925,5
0.706,0.682,5
0.706,0.92,5
0.707,0.512,5
0.707,0.629,5
0.708,0.484,5
0.709,0.239,5
0.709,0.861,5
0.71,0.492,5
0.71,0.956,5
0.713,0.232,5
0.713,0.239,5
0.714,0.278,5
0.714,0.578,5
0.715,0.402,5
0.715,0.546,5
0.716,0.419,5
0.716,0.501,5
0.716,0.833,5
0.719,0.49,5
0.719,0.681,5
0.719,0.729,5
0.721,0.563,5
0.722,0.237,5
0.723,0.578,5
0.723,0.669,5
0.723,0.826,5
0.724,0.484,5
0.725,0.542,5
0.726,0.712,5
0.726,0.925,5
0.727,0.397,5
0.727,0.609,5
0.728,0.179,5
0.729,0.716,5
0.729,0.773,5
0.73,0.236,5
0.731,0.671,5
0.731,0.702,5
0.732,0.72,5
0.733,0.657,5
0.733,0.754,5
0.736,0.344,5
0.737,0.311,5
0.737,0.94,5
0.738,0.359,5
0.738,0.458,5
0.738,0.958,5
0.741,0.295,5
0.742,0.964,5
0.743,0.537,5
0.744,0.546,5
0.745,0.706,5
0.745,0.929,5
0.746,0.946,5
0.747,0.424,5
0.749,0.228,5
0.749,0.418,5
0.752,0.435,5
0.753,0.8,5
0.755,0.775,5
0.757,0.345,5
0.757,0.915,5
0.757,0.973,5
0.759,0.81,5
0.76,0.601,5
0.766,0.241,5
0.767,0.705,5
0.772,0.586,5
0.772,0.747,5
0.775,0.501,5
0.779,0.305,5
0.779,0.923,5
0.78,0.748,5
0.78,0.802,5
0.781,0.69,5
0.782,0.632,5
0.783,0.827,5
0.784,0.593,5
0.784,0.742,5
0.784,0.81,5
0.785,0.836,5
0.787,0.36,5
0.787,0.643,5
0.79,0.514,5
0.791,0.338,5
0.791,0.473,5
0.793,0.363,5
0.793,0.505,5
0.794,0.543,5
0.794,0.554,5
0.794,0.797,5
0.797,0.494,5
0.799,0.743,5
0.8,0.145,5
0.8,0.963,5
0.802,0.373,5
0.809,0.573,5
0.811,0.236,5
0.811,0.962,5
0.812,0.809,5
0.813,0.913,5
0.814,0.847,5
0.815,0.642,5
0.815,0.717,5
0.817,0.725,5
0.818,0.592,5
0.818,0.769,5
0.819,0.393,5
0.819,0.893,5
0.82,0.27,5
0.821,0.47,5
0.821,0.619,5
0.822,0.556,5
0.823,0.872,5
0.825,0.69,5
0.827,0.754,5
0.828,0.965,5
0.829,0.755,5
0.831,0.712,5
0.832,0.574,5
0.832,0.634,5
0.832,0.64,5
0.834,0.471,5
0.834,0.526,5
0.836,0.606,5
0.84,0.682,5
0.841,0.0922,5
0.841,0.534,5
0.842,0.298,5
0.843,0.559,5
0.844,0.479,5
0.846,0.413,5
0.856,0.112,5
0.863,0.198,5
0.863,0.964,5
0.866,0.653,5
0.867,0.837,5
0.869,0.722,5
0.872,0.635,5
0.874,0.604,5
0.875,0.789,5
0.875,0.868,5
0.876,0.563,5
0.88,0.613,5
0.881,0.171,5
0.881,0.713,5
0.883,0.204,5
0.883,0.892,5
0.886,0.601,5
0.888,0.517,5
0.888,0.597,5
0.889,0.805,5
0.891,0.26,5
0.893,0.933,5
0.895,0.449,5
0.896,0.676,5
0.896,0.78,5
0.896,0.789,5
0.899,0.85,5
0.902,0.462,5
0.903,0.568,5
0.904,0.556,5
0.905,0.942,5
0.911,0.493,5
0.915,0.689,5
0.919,0.848,5
0.933,0.359,5
0.933,0.597,5
0.933,0.761,5
0.934,0.747,5
0.941,0.548,5
0.941,0.707,5
0.941,0.918,5
0.942,0.171,5
0.942,0.381,5
0.942,0.884,5
0.949,0.241,5
0.953,0.964,5
0.969,0.324,5
0.973,0.81,5
0.974,0.965,5
0.979,0.943,5
0.0085,0.126,4
0.0756,0.327,4
0.0917,0.405,4
0.0973,0.393,4
0.112,0.456,4
0.137,0.288,4
0.15,0.617,4
0.161,0.8,4
0.162,0.292,4
0.166,0.0629,4
0.167,0.126,4
0.168,0.272,4
0.173,0.157,4
0.173,0.304,4
0.179,0.818,4
0.196,0.154,4
0.232,0.314,4
0.233,0.339,4
0.236,0.284,4
0.248,0.2,4
0.249,0.0674,4
0.26,0.44,4
0.266,0.177,4
0.266,0.343,4
0.271,0.122,4
0.282,0.129,4
0.286,0.393,4
0.289,0.829,4
0.293,0.86,4
0.3,0.32,4
0.307,0.317,4
0.308,0.393,4
0.308,0.493,4
0.311,0.171,4
0.313,0.448,4
0.324,0.962,4
0.33,0.234,4
0.345,0.531,4
0.351,0.492,4
0.352,0.226,4
0.357,0.172,4
0.361,0.69,4
0.361,0.784,4
0.367,0.252,4
0.369,0.746,4
0.37,0.583,4
0.371,0.513,4
0.373,0.5,4
0.373,0.851,4
0.375,0.177,4
0.376,0.933,4
0.38,0.299,4
0.381,0.149,4
0.383,0.285,4
0.387,0.328,4
0.388,0.139,4
0.394,0.741,4
0.397,0.328,4
0.4,0.153,4
0.4,0.269,4
0.402,0.92,4
0.404,0.257,4
0.404,0.595,4
0.405,0.279,4
0.405,0.286,4
0.414,0.212,4
0.416,0.299,4
0.417,0.963,4
0.418,0.594,4
0.424,0.125,4
0.428,0.122,4
0.428,0.333,4
0.432,0.407,4
0.433,0.428,4
0.434,0.492,4
0.435,0.261,4
0.435,0.673,4
0.436,0.641,4
0.437,0.538,4
0.441,0.505,4
0.443,0.0888,4
0.443,0.722,4
0.445,0.291,4
0.446,0.199,4
0.448,0.636,4
0.451,0.37,4
0.451,0.581,4
0.457,0.315,4
0.46,0.531,4
0.461,0.477,4
0.463,0.124,4
0.463,0.141,4
0.463,0.845,4
0.465,0.393,4
0.465,0.569,4
0.466,0.412,4
0.466,0.439,4
0.466,0.857,4
0.47,0.708,4
0.473,0.497,4
0.475,0.419,4
0.479,0.3,4
0.482,0.0732,4
0.482,0.16,4
0.482,0.254,4
0.483,0.387,4
0.483,0.514,4
0.486,0.423,4
0.487,0.525,4
0.489,0.785,4
0.49,0.457,4
0.493,0.83,4
0.495,0.291,4
0.496,0.225,4
0.496,0.229,4
0.496,0.481,4
0.497,0.274,4
0.497,0.54,4
0.498,0.53,4
0.499,0.324,4
0.499,0.593,4
0.5,0.123,4
0.501,0.981,4
0.504,0.232,4
0.505,0.44,4
0.51,0.533,4
0.51,0.556,4
0.511,0.747,4
0.512,0.402,4
0.513,0.48,4
0.514,0.782,4
0.515,0.507,4
0.516,0.467,4
0.517,0.379,4
0.518,0.53,4
0.52,0.168,4
0.52,0.248,4
0.52,0.309,4
0.521,0.224,4
0.524,0.753,4
0.525,0.63,4
0.525,0.784,4
0.526,0.355,4
0.526,0.839,4
0.527,0.454,4
0.53,0.408,4
0.531,0.286,4
0.532,0.439,4
0.534,0.465,4
0.537,0.42,4
0.537,0.624,4
0.539,0.352,4
0.541,0.371,4
0.541,0.968,4
0.544,0.583,4
0.545,0.132,4
0.545,0.526,4
0.546,0.572,4
0.547,0.16,4
0.547,0.441,4
0.549,0.315,4
0.55,0.563,4
0.551,0.173,4
0.551,0.505,4
0.551,0.699,4
0.551,0.7,4
0.552,0.0624,4
0.552,0.175,4
0.553,0.302,4
0.553,0.683,4
0.555,0.128,4
0.555,0.48,4
0.555,0.633,4
0.556,0.687,4
0.558,0.339,4
0.559,0.954,4
0.561,0.721,4
0.562,0.344,4
0.568,0.654,4
0.569,0.332,4
0.569,0.769,4
0.57,0.486,4
0.571,0.289,4
0.571,0.972,4
0.575,0.398,4
0.577,0.479,4
0.578,0.565,4
0.579,0.54,4
0.579,0.725,4
0.58,0.829,4
0.581,0.569,4
0.582,0.136,4
0.582,0.485,4
0.583,0.492,4
0.583,0.66,4
0.584,0.66,4
0.585,0.549,4
0.585,0.641,4
0.585,0.68,4
0.588,0.265,4
0.59,0.541,4
0.59,0.881,4
0.591,0.543,4
0.592,0.343,4
0.592,0.746,4
0.593,0.429,4
0.593,0.586,4
0.593,0.827,4
0.594,0.553,4
0.595,0.651,4
0.597,0.274,4
0.598,0.305,4
0.599,0.178,4
0.6,0.28,4
0.6,0.527,4
0.601,0.342,4
0.604,0.916,4
0.606,0.949,4
0.607,0.917,4
0.609,0.621,4
0.61,0.595,4
0.611,0.818,4
0.613,0.576,4
0.614,0.609,4
0.618,0.261,4
0.619,0.966,4
0.624,0.64,4
0.626,0.322,4
0.627,0.526,4
0.628,0.277,4
0.629,0.293,4
0.635,0.364,4
0.635,0.597,4
0.636,0.662,4
0.638,0.753,4
0.64,0.561,4
0.64,0.781,4
0.642,0.522,4
0.644,0.755,4
0.645,0.425,4
0.646,0.539,4
0.648,0.171,4
0.648,0.637,4
0.648,0.726,4
0.648,0.813,4
0.649,0.686,4
0.65,0.67,4
0.65,0.719,4
0.651,0.656,4
0.651,0.791,4
0.653,0.424,4
0.654,0.568,4
0.656,0.387,4
0.656,0.389,4
0.658,0.405,4
0.658,0.463,4
0.658,0.533,4
0.658,0.796,4
0.658,0.883,4
0.664,0.175,4
0.664,0.555,4
0.665,0.492,4
0.666,0.737,4
0.667,0.513,4
0.67,0.778,4
0.673,0.312,4
0.675,0.281,4
0.675,0.375,4
0.676,0.284,4
0.676,0.631,4
0.678,0.645,4
0.679,0.292,4
0.679,0.454,4
0.679,0.619,4
0.68,0.672,4
0.681,0.983,4
0.682,0.552,4
0.683,0.352,4
0.683,0.543,4
0.683,0.819,4
0.684,0.649,4
0.688,0.285,4
0.689,0.642,4
0.69,0.452,4
0.691,0.63,4
0.692,0.336,4
0.692,0.347,4
0.692,0.71,4
0.695,0.39,4
0.697,0.836,4
0.701,0.447,4
0.702,0.651,4
0.702,0.842,4
0.703,0.671,4
0.703,0.959,4
0.704,0.429,4
0.705,0.255,4
0.706,0.232,4
0.706,0.443,4
0.707,0.393,4
0.708,0.184,4
0.708,0.915,4
0.709,0.537,4
0.709,0.61,4
0.709,0.852,4
0.709,0.939,4
0.71,0.579,4
0.711,0.57,4
0.711,0.649,4
0.711,0.875,4
0.712,0.534,4
0.712,0.704,4
0.713,0.446,4
0.714,0.781,4
0.715,0.33,4
0.715,0.854,4
0.716,0.64,4
0.72,0.545,4
0.721,0.214,4
0.721,0.558,4
0.722,0.476,4
0.722,0.51,4
0.722,0.611,4
0.723,0.919,4
0.724,0.208,4
0.724,0.408,4
0.724,0.493,4
0.725,0.618,4
0.726,0.534,4
0.727,0.884,4
0.728,0.676,4
0.729,0.458,4
0.73,0.608,4
0.73,0.69,4
0.73,0.691,4
0.731,0.284,4
0.732,0.333,4
0.733,0.141,4
0.733,0.588,4
0.734,0.766,4
0.735,0.34,4
0.735,0.437,4
0.735,0.68,4
0.736,0.45,4
0.736,0.473,4
0.739,0.13,4
0.742,0.458,4
0.744,0.203,4
0.747,0.814,4
0.748,0.514,4
0.749,0.356,4
0.749,0.908,4
0.75,0.291,4
0.751,0.435,4
0.753,0.413,4
0.753,0.528,4
0.754,0.368,4
0.754,0.963,4
0.755,0.618,4
0.756,0.644,4
0.759,0.674,4
0.759,0.91,4
0.76,0.414,4
0.762,0.178,4
0.763,0.508,4
0.765,0.753,4
0.766,0.418,4
0.767,0.973,4
0.769,0.611,4
0.77,0.576,4
0.771,0.596,4
0.771,0.675,4
0.771,0.791,4
0.772,0.296,4
0.773,0.307,4
0.773,0.533,4
0.774,0.216,4
0.774,0.529,4
0.774,0.715,4
0.774,0.869,4
0.777,0.87,4
0.778,0.159,4
0.779,0.445,4
0.782,0.835,4
0.783,0.576,4
0.783,0.645,4
0.784,0.0729,4
0.785,0.822,4
0.787,0.541,4
0.787,0.766,4
0.79,0.652,4
0.791,0.797,4
0.792,0.618,4
0.794,0.707,4
0.794,0.893,4
0.796,0.252,4
0.797,0.601,4
0.798,0.778,4
0.799,0.578,4
0.799,0.819,4
0.801,0.744,4
0.802,0.64,4
0.802,0.829,4
0.808,0.304,4
0.808,0.456,4
0.81,0.751,4
0.814,0.321,4
0.814,0.402,4
0.814,0.91,4
0.816,0.351,4
0.819,0.555,4
0.819,0.664,4
0.819,0.712,4
0.822,0.864,4
0.823,0.577,4
0.824,0.758,4
0.824,0.875,4
0.825,0.654,4
0.826,0.663,4
0.826,0.966,4
0.827,0.346,4
0.828,0.316,4
0.828,0.618,4
0.83,0.476,4
0.83,0.644,4
0.831,0.596,4
0.833,0.691,4
0.834,0.814,4
0.836,0.833,4
0.839,0.579,4
0.843,0.748,4
0.844,0.226,4
0.845,0.698,4
0.849,0.803,4
0.852,0.726,4
0.852,0.956,4
0.853,0.556,4
0.853,0.691,4
0.855,0.604,4
0.856,0.427,4
0.857,0.407,4
0.857,0.894,4
0.858,0.486,4
0.858,0.962,4
0.859,0.294,4
0.861,0.654,4
0.862,0.617,4
0.865,0.472,4
0.866,0.678,4
0.871,0.487,4
0.873,0.693,4
0.873,0.754,4
0.875,0.732,4
0.879,0.783,4
0.879,0.81,4
0.881,0.36,4
0.884,0.531,4
0.885,0.522,4
0.885,0.748,4
0.886,0.65,4
0.886,0.887,4
0.888,0.365,4
0.889,0.879,4
0.89,0.709,4
0.893,0.537,4
0.893,0.589,4
0.902,0.644,4
0.903,0.394,4
0.903,0.607,4
0.904,0.596,4
0.907,0.842,4
0.909,0.868,4
0.912,0.72,4
0.913,0.423,4
0.913,0.745,4
0.917,0.541,4
0.917,0.837,4
0.918,0.967,4
